Id,Label,timeset,name,genre,followers,componentnumber,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,stat_inf_class
2E3nXyfocf7qfHAIFNbBuj,,,Carmen McRae,adult standards,64809,1178,1,1,1,1,1,0,0.00103,1190,1321
2fJ2vi4PUSxyvYaeq0FTbE,,,Change,funk,102065,0,1,1,15,0.135193,0.143199,0,0.002749,40,1404
7azp9wRyXcxIq5vZnJgYvt,,,Dexter Wansel,funk,31324,268,1,1,2,0.666667,0.75,0,0.001286,266,313
49iKbKGqgn8OESkW5WduX0,,,Peabo Bryson,urban contemporary,447433,0,1,2,16,0.110695,0.116572,0,0.001349,139,1322
3898xesz6JuQkpz7Kiu4uM,,,Emma Heesters,pop,174633,0,1,1,16,0.11123,0.118125,0,0.001767,621,658
5exS0bytCYdixgv02DaCm3,,,William Singe,r&b,611917,0,1,4,14,0.150118,0.166447,0,0.012285,154,597
4Ww02MqPOCYw0CufxePGkC,,,Neev,rock,4021,0,1,1,14,0.141954,0.154095,0,0.005169,39,1396
1OAjDaKgg00KCUYqDe68un,,,Gigi D'Agostino,europop,707270,0,1,1,14,0.139335,0.152301,0,0.005486,252,1412
4f9iBmdUOhQWeP7dcAn1pf,,,Rag'n'Bone Man,neo soul,1621641,0,3,3,14,0.160266,0.177627,0.000191,0.024475,39,738
7eCmccnRwPmRnWPw61x6jM,,,shy martin,pop,266016,0,2,3,14,0.142332,0.156684,0.000315,0.008252,589,658
6dn6x1XOng3LOAnfTjUn77,,,AJ Mitchell,pop,820073,0,1,1,15,0.142126,0.157163,0,0.008706,154,279
2fVW2ix4ANKiofDZIsy1XR,,,Vargas & Lagola,swedish pop,36453,0,1,3,14,0.143268,0.156644,0,0.007039,158,512
4hf3caW9H8uFwwbv5pFjcg,,,Jake Bugg,rock,784414,0,1,1,15,0.117059,0.123523,0,0.001564,127,212
5Tf4EH8tDvznnjULcFxkIl,,,Alex Clare,rock,640796,256,1,1,1,1,1,0,0.00103,1191,293
4PVn1b2WnnXdq80C7uaZLZ,,,Nause,edm,194613,1179,1,1,1,1,1,0,0.00103,1192,1323
4bvWFV51SAEocM22uiDOza,,,Pretty Sister,la pop,13535,1179,1,1,1,1,1,0,0.00103,1192,1323
4XtfY4CBieEfqF3CSiPrRx,,,SVEA,swedish pop,8681,0,1,3,17,0.102331,0.10823,0,0.001418,154,416
0Vu4A064M7J86SoMA0nrJH,,,Dan Talevski,canadian pop,9260,1180,1,1,1,1,1,0,0.00103,1193,1324
3QvuHlyW42Ei3AyGOO4AMT,,,Ria Mae,canadian pop,25401,1180,1,1,1,1,1,0,0.00103,1193,1324
7jZMxhsB8djyIbYmoiJSTs,,,Kiana Ledé,pop,1386310,0,3,5,14,0.156133,0.171941,0.000259,0.01719,154,198
3lYDYx5OUgPVrVvFLCCRB7,,,Carol Rosenberger,classical,857,0,1,1,17,0.118372,0.136174,0,0.01885,369,472
5PXgZoCjPcqAsZk1ESRudj,,,Jean-Rodolphe Kars,french classical piano,150,0,1,1,16,0.125886,0.145224,0,0.033951,540,472
6qq0PaNoOuhPsYtUtsxRQs,,,Tamara Anna Cislowska,classical,1283,860,1,1,2,0.666667,0.75,0,0.001286,845,982
3xYzk2kbx3IEGo2YPeoggv,,,Lars Vogt,classical performance,3198,0,1,1,17,0.113139,0.128872,0,0.009651,347,472
2bjMZJv3PurMW5EIbn5t2T,,,Hélène Mercier,classical,344,0,1,3,16,0.134878,0.151941,0,0.026296,540,472
22B1T23YzVRPPQkvN6AjSX,,,Kun-Woo Paik,classical,3554,0,1,1,17,0.110685,0.121897,0,0.003287,540,472
417bLc6SGbykzJLkFLD9HZ,,,Einar Steen-Nøkleberg,classical,761,0,1,1,17,0.114582,0.128615,0,0.005142,335,472
2lenoWzSFNMSFJU05uqIrj,,,Ensidya,chill,2002,674,1,1,1,1,1,0,0.00103,1194,800
2RBJhPBOr8mI5evwaL4HR3,,,Ghostnaut,lo-fi jazzhop,4609,660,1,3,2,0.6,0.666667,0,0.001547,1195,795
451DHONJVx1M2s8koumW9G,,,Whimsical,lo-fi beats,534,1181,1,3,1,1,1,0,0.00103,1196,1325
58bxvGanzCO4oGzoGlI8B9,,,Shou,lo-fi beats,551,1181,1,3,1,1,1,0,0.00103,1196,1325
0HCAzT0cSCpiNje7AcAQaD,,,chief.,lo-fi beats,26843,663,1,1,3,0.5,0.611111,0,0.001319,646,1326
4n9z9czt00gzw36hdoVU3G,,,Kainbeats,lo-fi beats,10149,665,1,1,8,0.195876,0.265226,0,0.001429,669,1327
57WHJIHrjOE3iAxpihhMnp,,,Louis Tomlinson,pop,6526254,0,2,4,14,0.136461,0.147506,0.000158,0.005392,252,389
5fyDppLDl1juIu1BcUT5zh,,,Digital Farm Animals,uk dance,66797,0,1,3,15,0.120079,0.127341,0,0.0016,252,389
5lKZWd6HiSCLfnDGrq9RAm,,,Leona Lewis,pop,3415746,0,1,1,16,0.120873,0.130862,0,0.002615,154,98
10exVja0key0uqUkk6LJRT,,,Vance Joy,pop,2704660,0,1,3,14,0.151065,0.164161,0,0.008037,127,413
2Q9c6ETFOkDDTy53U7DIgr,,,Maximillian,pop,510721,156,1,1,2,0.6,0.666667,0,0.001547,153,1329
3XC57xz74X3xUi1hv4mge1,,,Winona Oak,pop,111863,0,2,2,14,0.1585,0.175774,0.000148,0.022847,158,1335
6Gi8ZaXGx8MK79HwzXpuVZ,,,Emily Burns,alt z,152006,0,1,2,14,0.141855,0.156331,0,0.007314,154,233
2zd9YxlsQvA5mkZ1NarYVQ,,,Miriam Bryant,swedish pop,189154,0,3,3,15,0.123738,0.132349,0.000164,0.004168,127,363
7bp2lSdh12wcA8LyB1srfJ,,,Sofia Carson,pop,3260589,0,1,1,14,0.148926,0.163646,0,0.012392,154,1335
22WxwAyT9U9wWsKA7ToO7K,,,Elliott Jacqués,neo-classical,2371,1182,1,1,1,1,1,0,0.00103,1197,1328
2ClAWj3iKUlyddnvR6faUP,,,Jacob David,neo-classical,5036,1182,1,1,1,1,1,0,0.00103,1197,1328
2Rf4X6m0oayCJhaJ5K63GQ,,,Nathan Sykes,post-teen pop,472680,0,1,1,13,0.165605,0.181352,0,0.023959,589,167
6jTnHxhb6cDCaCu4rdvsQ0,,,Hot Chelle Rae,pop,579853,0,1,1,14,0.152777,0.168241,0,0.011304,106,288
2yqHVMUJy2Wxl7HVsp4Se5,,,remme,dutch pop,11865,156,1,1,2,0.6,0.666667,0,0.001547,153,1329
1wOhrP0NunS8jFFaHMrHg4,,,Sylvia Vrethammar,swedish pop,3551,1098,1,3,1,1,1,0,0.00103,1198,1330
5cxbLasvz3bRsChqr96Qy6,,,Mathias Algotsson,swedish jazz,547,1183,1,1,1,1,1,0,0.00103,1199,1331
5gD2IIwhFa7qrXTWCmvMPn,,,Svante Henryson,classical,750,1183,1,1,1,1,1,0,0.00103,1199,1331
2yxMIwcfg9qdyodUwirbRW,,,Rymden,jazz,6073,459,1,12,2,0.6,0.666667,0,0.001547,1200,564
1w7a5Hwxd5MuWGc6PYZBoR,,,Esbjörn Svensson,contemporary jazz,9758,459,1,36,2,0.6,0.666667,0,0.001547,1200,564
563fbLxFoPNypwvAbgNPhd,,,Rebecka Törnqvist,swedish jazz,10054,1184,1,1,1,1,1,0,0.00103,1201,1332
5NTsQ9DCgO4lgp7HULW66T,,,Per 'Texas' Johansson,swedish jazz,1451,1184,1,1,1,1,1,0,0.00103,1201,1332
3Z1yaFUknAq52KBVmrYpqy,,,Georg Riedel,swedish jazz,8318,1185,1,1,1,1,1,0,0.00103,1202,1333
6DEfX2tZzx9iANmaErvLGf,,,Jan Johansson,swedish jazz,51162,1185,1,1,1,1,1,0,0.00103,1202,1333
0r0KdmVS1Er3kaFnl1KPog,,,Kwabs,tropical house,155433,0,1,1,14,0.147001,0.161458,0,0.009339,589,240
4RfOLIFy2xEmlWzXEVmLJn,,,Sjava,south african pop,645809,16,1,3,4,0.384615,0.483333,0,0.001355,54,41
10eFnQAKDDg8V25LEVvhpH,,,Electro Deluxe,funk,54472,1186,1,1,1,1,1,0,0.00103,1203,1334
2dJTa3mUidZAO9sKcY72tK,,,Ben L'Oncle Soul,indie soul,263354,1186,1,1,1,1,1,0,0.00103,1203,1334
1f2e3RQf7LHOum8NU61q0R,,,Kem,r&b,763703,0,1,1,15,0.129636,0.139,0,0.00233,154,1335
2k1Qcdf3sOJYCNZEPus58Y,,,Gary Peacock,contemporary jazz,15878,904,1,3,2,0.666667,0.75,0,0.001286,1204,1027
1K6IcbnI4HSwAjecks1vG1,,,The Jazz Seekers,jazz,494,1187,1,1,1,1,1,0,0.00103,1205,1336
7ErSwiH3ISJy905okfPJU5,,,Niclas Knudsen,jazz,844,1187,1,1,1,1,1,0,0.00103,1205,1336
0tg5uVI4VjzZOFzBryJZii,,,Teddy Wilson,jazz,27147,1188,1,1,2,0.666667,0.75,0,0.001286,1206,1337
34W7ZCX0LZeJd8q6boKGOk,,,Ben Webster,jazz,81622,1188,2,2,1,1,1,0,0.002125,1206,1337
1BanDVpS18UOTBMdv5VgEy,,,Palle Mikkelborg,jazz,2212,1061,1,6,2,0.6,0.666667,0,0.001547,1207,1193
2uOemiMYq8Lh6yzwELpb3J,,,Kevin Hays,contemporary jazz,2822,1189,1,3,1,1,1,0,0.00103,1208,1338
5DFipPOMNcZT3XMGx59s5I,,,Billy Hart,jazz,2232,1189,1,3,1,1,1,0,0.00103,1208,1338
0qi2QVszdqHPr7Wb7kjMbi,,,Oded Tzur,contemporary jazz,5528,1190,1,6,1,1,1,0,0.00103,1209,1339
2EW4K87b5EjGuCbachzK2B,,,Petros Klampanis,jazz,3956,1190,1,6,1,1,1,0,0.00103,1209,1339
6zkX5fhrSD4tdVOmimR9wB,,,Oscar Peterson,adult standards,225919,1188,1,1,2,0.666667,0.75,0,0.001286,1206,1337
4qKIiUdFND09cgGOc5kfoR,,,Eliane Elias,adult standards,96013,1058,1,1,2,0.666667,0.75,0,0.001286,1057,1189
2lWv7a6ohSVtXArF7q4dWc,,,Amess,lo-fi beats,2886,704,1,1,1,1,1,0,0.00103,1210,1340
3xqrRhBSgCer7lokC0Lhk4,,,CoryaYo,chillhop,18107,687,1,1,3,0.5,0.611111,0,0.001319,665,823
4tuJ0bMpJh08umKkEXKUI5,,,Gracie Abrams,pop,672289,0,1,1,14,0.151065,0.164161,0,0.008037,127,413
2w5q7SKsUmpdUuyf5HOA2c,,,Nature Sounds Nature Music,sleep,26982,1191,1,3,1,1,1,0,0.00103,1211,1341
4NqS7DbPFYwZmniGHCPMpm,,,Nature Sounds,sleep,97729,1191,1,3,1,1,1,0,0.00103,1211,1341
04df2ILEj2H1MUilOCAdx6,,,Chrit Leaf,covertronica,7444,1192,1,1,1,1,1,0,0.00103,1212,1342
5yczwlOmRZG3wUEtvLiGBg,,,Braaheim,edm,7638,1192,1,1,1,1,1,0,0.00103,1212,1342
5ie2SvXgvXlTpyqkwLtSd7,,,Isak Danielson,singer-songwriter,210405,0,1,1,16,0.110807,0.117296,0,0.001354,589,658
6lB8vOoI4DRrrVxXwuV19c,,,Mike Perry,pop,1429848,0,2,2,15,0.12461,0.134055,0.000158,0.002892,589,658
12nEr6QOfSKkiTXjEp8tBB,,,MELON,slap house,38610,1193,1,3,1,1,1,0,0.00103,1213,1343
3HphLd0XiELTvIPYf55dYC,,,Dance Fruits Music,lo-fi,292885,1193,1,3,1,1,1,0,0.00103,1213,1343
3Z02hBLubJxuFJfhacLSDc,,,Bryan Adams,mellow gold,2845748,0,1,1,14,0.134883,0.142804,0,0.00362,359,545
2NlKrNMdpYxGjt3Pvw87rC,,,Europa,uk dance,3690,0,1,6,14,0.146374,0.160033,0,0.006213,262,682
6Gk5hoM7eW8NSCYhICMDHw,,,Zak Abel,uk contemporary r&b,145427,0,1,1,13,0.151713,0.169304,0,0.017649,158,658
04HqRx07Bv9gh7rsrMTqs7,,,Miss Li,swedish pop,214625,0,1,3,15,0.131491,0.14446,0,0.005615,154,294
5OdVywqKqyCWwfE2fZb7IX,,,Chico Rose,edm,30588,0,1,1,14,0.150019,0.166983,0,0.014816,154,416
7LiVklVR1325BIOqD9kykr,,,CLMD,pop dance,32095,0,1,1,16,0.113986,0.122225,0,0.00229,154,416
3qi5fhSI6aUecvRN0XqIJ2,,,MistaJam,house,9646,0,1,3,15,0.134628,0.147628,0,0.005817,162,1024
5s21IKPvmxRf9WxpO8H5UB,,,Hogland,edm,73517,0,1,1,14,0.140899,0.154614,0,0.006148,162,1277
7nqlScm2smydSRl13eaP8E,,,Nea,scandipop,43304,0,1,1,14,0.14206,0.156789,0,0.009924,162,1277
0rlKkLkpsCnJbZethGBfAk,,,Captain Cuts,pop edm,13569,0,1,6,14,0.14206,0.156789,0,0.009924,162,1277
74KM79TiuVKeVCqs8QtB0B,,,Sabrina Carpenter,pop,4642726,0,1,1,14,0.145607,0.161389,0,0.008394,162,1024
5deLgmgAEgy8UHOfJ9Dj8w,,,Ilkay Sencan,edm,66283,0,1,3,17,0.106211,0.112674,0,0.001656,154,680
73eAAfRkS2Vi4hx68oTJJE,,,John K,pop,225824,0,1,1,14,0.147891,0.163565,0,0.011703,154,233
2xE7TMnsr4hxdQW5F3urtq,,,Rasmus Hagen,singer-songwriter,17585,1194,1,1,1,1,1,0,0.00103,1214,1344
3TVjdmhfFoYJLgBEkkZTBm,,,John De Sohn,edm,105445,1194,1,1,1,1,1,0,0.00103,1214,1344
1OHw2r7Diz2rc9JktaFV6N,,,Erika Sirola,pop,4288,0,1,1,14,0.148993,0.165039,0,0.011333,39,1277
5t28BP42x2axFnqOOMg3CM,,,Five Finger Death Punch,alternative metal,5736749,748,1,1,2,0.666667,0.75,0,0.001286,725,873
3whuHq0yGx60atvA2RCVRW,,,Olly Murs,pop,3258659,0,2,2,14,0.158617,0.174787,0.000005,0.020973,39,1289
2V2FOQ4bEqDyrhGnzLBCr3,,,Skyler Wilson,sleep,253,1195,1,1,1,1,1,0,0.00103,1215,1345
6RavlD6YjBgKC9iSh3uHgg,,,Everlight,background,1288,1195,1,1,1,1,1,0,0.00103,1215,1345
1RulmpMDhjAPg9gx6tAzw9,,,Deep Sleep Music Experience,sleep,4782,1196,1,3,1,1,1,0,0.00103,1216,1346
6XJykeImeaTIiXaeoORBs5,,,Deep Sleep Music Collective,sleep,53714,1196,1,3,1,1,1,0,0.00103,1216,1346
2inX1svE5swPuIBIJdrFyo,,,Noah Slee,indie soul,39159,1197,1,1,1,1,1,0,0.00103,1217,1347
48mqgfPfJ8cyxGNNJ2jpSO,,,Bailey Wiley,r&b,4551,1197,1,1,1,1,1,0,0.00103,1217,1347
2ZQifdPOptKHxTaYTLh0BC,,,Kim Larsen,danish pop,370500,1198,1,1,1,1,1,0,0.00103,1218,1348
3ryhASM97ALIDF5XtPsCgm,,,Mats Ronander,pop,4384,1198,1,1,1,1,1,0,0.00103,1218,1348
3sAHunotiQdUXKSsFj5KUg,,,Mann,pop rap,20816,0,1,1,13,0.146221,0.160551,0,0.014168,127,140
60df5JBRRPcnSpsIMxxwQm,,,Otis Redding,soul,2008332,527,1,2,2,0.666667,0.75,0,0.001286,1219,631
3LpLGlgRS1IKPPwElnpW35,,,James Morrison,pop,1514574,1199,1,1,1,1,1,0,0.00103,1220,1349
7bvcQXJHkFiN1ppIN3q4fi,,,Joss Stone,neo soul,1014398,1199,1,1,1,1,1,0,0.00103,1220,1349
05GSra7vTwr8o54Brzp2nA,,,Helion,bounce,23120,1166,3,8,2,0.8,0.875,0,0.00355,1221,1351
6Rmg5JiRphFMlhkwGNl9Fu,,,Tom Gregory,uk pop,83287,0,1,1,15,0.131491,0.14446,0,0.005615,154,294
2caQqGZcs7vbmAEE0uAWBz,,,BLK RSE,big,1901,1200,1,3,1,1,1,0,0.00103,1222,1350
6WGE3kO8ULME2ErBcOksSR,,,KAAZE,edm,172444,1200,1,3,1,1,1,0,0.00103,1222,1350
1hZHcJTY2MYNhTqlrfgobM,,,AMELY,slap house,1842,287,1,3,1,1,1,0,0.00103,1223,338
7ecUintnJKHsDyZT1qOPYZ,,,SUD,covertronica,2617,1166,1,1,3,0.5,0.583333,0,0.001581,1221,1351
43AN9FNovCCWxPX4talyzz,,,Brynn Elliott,singer-songwriter,18939,0,1,1,15,0.134549,0.146954,0,0.004185,162,294
4uNv6RD2YXwoaKgHfJZkkL,,,Violet Days,indie poptimism,24127,1166,1,1,3,0.5,0.583333,0,0.001581,1221,1351
24Sxfn1uAoJmuR9N72drt9,,,Mike Candys,edm,182795,1201,1,1,1,1,1,0,0.00103,1224,1352
7bH17jyjkwMPMh9AS8EH0u,,,le Shuuk,slap house,55436,1201,1,1,1,1,1,0,0.00103,1224,1352
6lPJV4RlngIEnb6OzcwMDL,,,Elena Temnikova,europop,105675,0,1,1,14,0.148926,0.163646,0,0.012392,154,1335
1UsQc0jh5G4xfmXtYWSOpQ,,,ØZMA,pop,665,0,1,3,16,0.123201,0.132085,0,0.001728,158,858
2QlwnS23KrBeshXFyK5U6M,,,LVNDSCAPE,edm,145104,0,2,6,15,0.140507,0.154176,0.000158,0.007114,158,858
1frSJ3BwjRHE9jgMRQV5wC,,,Zookeepers,trap,8246,0,2,2,16,0.111053,0.117734,0.000158,0.002436,158,658
3yu4VilcxpQ6h35vRcemBp,,,Tenno,lo-fi beats,19922,665,1,1,8,0.213483,0.279637,0,0.001464,669,1327
0PcIlEZa7rreM7729ot05g,,,Stephanie Mills,urban contemporary,500240,335,1,1,2,0.666667,0.75,0,0.001286,328,411
68tR0TsEKX89ID4fyBMgch,,,James Vickery,alternative r&b,102774,0,1,1,16,0.11385,0.120589,0,0.002046,141,519
24hJWbo98sH84tb0nkeaqy,,,Michael McDonald,mellow gold,426101,0,1,1,14,0.135083,0.142791,0,0.003049,127,545
4FkXsXGJUTP1J32k3ZYiOA,,,Al Johnson,soul,3255,1202,1,1,1,1,1,0,0.00103,1225,1353
5swBKHtsRDaCBmdpYRYOg1,,,Jean Carn,urban contemporary,42370,1202,1,1,1,1,1,0,0.00103,1225,1353
0pAV5GaO9ak8wk1NnF37Cl,,,Marlene,electropop,6930,0,1,1,16,0.115634,0.122766,0,0.002021,154,1412
14vNE9iqS5eGAL6OogiN8g,,,Silvana Imam,swedish pop,40914,0,4,4,15,0.130749,0.14156,0.000473,0.006629,154,1412
1SwDFc5jX708XR3XtzLrRs,,,Cleo,swedish pop,9983,1203,1,3,1,1,1,0,0.00103,1228,1356
4gXoprttD6M0HwTqQNsxOY,,,Ji Nilsson,swedish pop,8477,1204,1,1,1,1,1,0,0.00103,1226,1354
53mirS5AzwzEw9MsquLXFo,,,Min Stora Sorg,pop,2157,1204,1,1,1,1,1,0,0.00103,1226,1354
2xQUbkvQFCU8DpdBFbMfLq,,,Hanna Ferm,swedish pop,35020,1205,2,2,1,1,1,0,0.002125,1227,1355
3Jy86CVPHDVN858HitaK1N,,,Junie,swedish pop,5838,1205,1,1,2,0.666667,0.75,0,0.001286,1227,1355
2DWNa2o3BbsIHeBq7Iu6E7,,,Thomas Stenström,swedish pop,60699,0,1,1,16,0.110116,0.115977,0,0.001639,127,363
69ZOZoebEshyscvb3HktEf,,,Oskar Häggström,swedish pop,1709,1205,1,1,2,0.666667,0.75,0,0.001286,1227,1355
4EeCKtQAywZzC578wwGp1n,,,Moonica Mac,swedish pop,23341,0,1,1,15,0.130721,0.141011,0,0.003194,154,1412
2qDTb1Hj9x4Ic97w87xfkg,,,Academics,swedish hip hop,3510,1203,1,3,1,1,1,0,0.00103,1228,1356
6GFNszjoVtonHtwNFGUABT,,,Jaqe,swedish hip hop,3767,0,1,1,16,0.115634,0.122766,0,0.002021,154,1412
5A0Bu9azuFEnud3q7t0V2r,,,Petter,swedish pop,164966,0,2,3,15,0.13073,0.141194,0.000158,0.004273,154,1412
7h3jPDAAlfXOhid0q360Hh,,,William Segerdahl,swedish pop,6343,724,1,1,1,1,1,0,0.00103,1229,1357
3QQwosodozp54DdCKrlAry,,,Lamix,swedish hip hop,34864,728,1,1,6,0.245902,0.323333,0,0.001858,1251,1378
4cfKtwkefMW3aiXtxfw8w6,,,Nomcebo Zikode,south african pop,342322,1206,1,1,1,1,1,0,0.00103,1230,1358
523y9KSneKh6APd1hKxLuF,,,Master KG,house,468766,1206,1,1,1,1,1,0,0.00103,1230,1358
6rYEqmajzlhGVaayOJ2bpJ,,,Yasin,swedish hip hop,173801,0,1,1,14,0.134365,0.145438,0,0.003341,433,544
0RNweHFk8drHYKryYRpeB3,,,Modo Banja,pop,1697,1207,1,1,1,1,1,0,0.00103,1231,1359
62oPQvptWCPp2UCsqYwcIf,,,L1NA,swedish hip hop,5750,1207,1,1,1,1,1,0,0.00103,1231,1359
46kV0QPO6PgUjtP69hvbfI,,,Sebastian Stakset,swedish hip hop,21113,1208,2,2,1,1,1,0,0.002125,1232,1362
6iNTGd6T0cxg1H8IIaZTlt,,,Thrife,swedish hip hop,56508,1208,1,1,2,0.666667,0.75,0,0.001286,1232,1362
2Dor6diK1zw9BEluKBOdoA,,,23,swedish hip hop,39423,1209,2,2,1,1,1,0,0.002125,1233,1360
4juMqlCDk4p6TrM7JXfSw2,,,Robin Kadir,swedish hip hop,1343,1209,1,1,2,0.666667,0.75,0,0.001286,1233,1360
3mtBkhDY1zfMwTeUJxLRZj,,,LaStreet,swedish hip hop,6974,1210,1,3,1,1,1,0,0.00103,1234,1361
4GeZOI31ZG8C6PvdAk8Lbw,,,Lelo,swedish hip hop,17207,1210,1,3,1,1,1,0,0.00103,1234,1361
6eWjyO1r0QlvsIuIIcgGxI,,,C.Gambino,swedish hip hop,34240,1209,1,1,2,0.666667,0.75,0,0.001286,1233,1360
1AXqKV1nhx3eMcHzD5pNVx,,,Jamkid,dancehall,841,1208,1,1,2,0.666667,0.75,0,0.001286,1232,1362
1iAQ8OLfuXk1oOhZWUkvOR,,,Rami,swedish hip hop,17631,1211,1,1,1,1,1,0,0.00103,1235,1363
5R42oko4xV2U7uqlZXbzqk,,,Simeon,pop,2066,1211,1,1,1,1,1,0,0.00103,1235,1363
0rJEJ9T9JwC6ajdnMeqREY,,,Kaliffa,swedish hip hop,34802,728,4,6,5,0.348837,0.495556,0.000002,0.005812,1251,1378
4zJlp9X6E6IpfUrIzwrg7S,,,Näääk,swedish hip hop,46438,728,2,2,6,0.267857,0.371111,0,0.003406,1251,1378
2sDEJu2GS3AKx2RtMr9l2m,,,Slim Prince,dancehall,850,1212,1,3,1,1,1,0,0.00103,1236,1364
4YZ9Me6cB52GpYwzaC2MQN,,,Masse,swedish hip hop,924,1212,1,3,1,1,1,0,0.00103,1236,1364
1iQU1h00vZTEnTiqL15gVv,,,Seedy,swedish hip hop,5606,1213,1,1,1,1,1,0,0.00103,1237,1365
6cyx02Uqj6gB9ZU0s10bzn,,,ORIO,trap,1789,1213,1,1,1,1,1,0,0.00103,1237,1365
4G2UDRhQLUDq0f93giGYwA,,,Kapten Röd,swedish pop,192576,728,2,2,4,0.333333,0.416667,0.000001,0.003041,1251,1378
77FK5F2AWebXG5IiEnoHLv,,,AKI,swedish hip hop,17906,728,1,1,5,0.254237,0.31,0,0.001396,1251,1378
6hL8IlB7tKuRiqChLyEJGr,,,HOFFMAESTRO,reggae,114953,728,1,1,6,0.263158,0.337778,0,0.001968,1251,1378
5Pcez7u1H2Po6e2LmMdF3f,,,Allyawan,swedish hip hop,20010,1214,1,1,1,1,1,0,0.00103,1238,1366
6xqlgBccdlxUh5DeJSx2ho,,,Eek-A-Mouse,reggae,225686,1214,1,1,1,1,1,0,0.00103,1238,1366
42SZWoHp8GLbTAFCF8xOIy,,,General Knas,reggae,40455,728,4,11,3,0.454545,0.555556,0.000003,0.005828,1251,1378
76ViH9hMBGfdwkmp1wYay5,,,Syster Sol,reggae,38540,728,3,3,4,0.428571,0.527778,0.000003,0.005308,1251,1378
2EBLZoR071bKhHfe4TNKPi,,,Nimo,swedish hip hop,7084,728,2,4,6,0.267857,0.371111,0,0.003406,1251,1378
2jyig4DFb68JxLmVSrgHjy,,,Helt Off,swedish hip hop,8065,728,1,1,6,0.245902,0.323333,0,0.001858,1251,1378
2P87oRX5tCFl1PYQRbPCPD,,,Admiral P,norwegian pop,90767,728,2,2,5,0.319149,0.406667,0.000001,0.002864,1251,1378
4nhVPRChv24WG40x4H0eaG,,,Antonio D,reggae,2692,728,1,1,6,0.245902,0.304444,0,0.00137,1251,1378
4Nd6R1oljERR3D2893MpJf,,,Jan Johansen,swedish pop,13941,1215,1,1,1,1,1,0,0.00103,1239,1367
4tUajUzujJgjYQ6mMbsMRf,,,Pernilla Wahlgren,swedish pop,11246,1215,1,1,1,1,1,0,0.00103,1239,1367
2WJmZq6fEmecdQVd3s38jE,,,Mike Marshall,progressive bluegrass,6579,606,1,3,3,0.5,0.583333,0,0.001581,1240,1147
50NoVNy9GU1lCrDV8iGpyu,,,Ol' Dirty Bastard,rap,867222,0,2,2,14,0.150099,0.163889,0.000151,0.012034,40,1404
4wM29TDTr3HI0qFY3KoSFG,,,Indigo Girls,singer-songwriter,290339,0,1,1,14,0.151291,0.164122,0,0.007611,39,738
7o95ZoZt5ZYn31e9z1Hc0a,,,Natasha Bedingfield,pop,1511775,0,1,1,12,0.168425,0.188703,0,0.062378,127,299
0urTpYCsixqZwgNTkPJOJ4,,,Aaliyah,dance pop,3526309,0,1,1,13,0.150248,0.163284,0,0.009727,39,374
0p8VQ0bbarbct1dXDthN5N,,,Aysel,pop,912,1216,1,1,1,1,1,0,0.00103,1241,1368
7hQmAXAzWI6D350VTgkKTG,,,Arash,pop,170295,1216,1,1,1,1,1,0,0.00103,1241,1368
5a3wjp9dcWyJitaiwXIsC7,,,Fredrik Kempe,europop,3877,0,1,1,18,0.101901,0.112997,0,0.002666,347,472
3imlibJrwqYv8gqII7u4r0,,,Zac Samuel,house,22861,254,1,1,2,0.6,0.666667,0,0.001547,254,291
7mWMzxN6IAIQ1tfFFtAiQv,,,Bryn Christopher,soul,6525,0,1,1,14,0.147891,0.163565,0,0.011703,154,233
2urF8dgLVfDjunO0pcHUEe,,,Alvaro Soler,latin pop,1642813,0,1,3,14,0.158004,0.173538,0,0.018042,39,1289
3tLYpanVDomWAZqF82NPds,,,Vigiland,edm,266847,1217,1,1,1,1,1,0,0.00103,1242,1369
6kI0ZZ0yjJ3Bf5JjEgUJLC,,,Alexander Tidebrink,swedish pop,2711,1217,1,1,1,1,1,0,0.00103,1242,1369
3836OTICMPjhTMMcpPw4EC,,,Broiler,tropical house,169598,0,1,1,14,0.131991,0.143413,0,0.003443,621,658
3LVYHgfHgCTy3QSRt5kKQg,,,Rasster,covertronica,9047,0,1,3,14,0.147537,0.162461,0,0.010388,162,1277
2nuKjZLgc7II6FO4Rxjt5e,,,Blonde,dance pop,118532,0,1,1,17,0.117992,0.123284,0,0.001751,262,682
1udruffum7CorOphFUMB9A,,,Kato,danish pop,120059,0,1,3,14,0.147891,0.163565,0,0.011703,154,233
2Mo8dJY6EXvu41mbsJ2vOC,,,Mia Martina,electropop,27267,0,1,1,15,0.125362,0.135612,0,0.002393,154,416
1Na1sVrGWKwAigaW7a6hi5,,,Boston Bun,pop edm,30070,21,1,1,5,0.277778,0.351667,0,0.001361,283,327
7c1rIwBQdZMoJD4VE9luoS,,,Clara,danish pop,17000,0,1,1,17,0.099956,0.104745,0,0.001323,158,658
4C86wrjOUfXQDlt6A4oJOC,,,Daniel Adams-Ray,swedish pop,82238,0,1,2,16,0.115619,0.122629,0,0.001496,154,1412
7MxGWmiAbqjNOGmj23wbWf,,,Sasha Keable,alternative r&b,23365,0,1,1,14,0.147001,0.161458,0,0.009339,589,240
