source,target,weight
3ZKyADicHqelBDeADLutiu,5G49Sq5mMzAkGL4ZP6eVPY,1
0HR90wEU7v0pQRVsltcQKO,1i5DopntEK7C4VKpD5F6zg,3
1ZjJVQsxUHP7MKnZg8yE33,3M3KbaQtjT2PgdDLM85oqG,1
2XdtmipGVPmA62ptDgX8QC,5Wfvw7rDz7HA6gE2z6QhqO,1
37D1QyrEFNkcv0f62xo46x,7Eo1K9fCpeF4lnvbpVcrWR,1
54tWKkrjv4bQgKrQrNlecm,5hoqqYuJtD3clexwJn5wWW,1
2gqMBdyddvN82dzZt4ZF14,2sG4zTOLvjKG1PSoOyf5Ej,25
2wSgVsgLUZeDJwoLcPO7ny,37BiX28I6pF104F92U1hDP,18
09yvLritEUxHrzx5TlFvbl,5W5bDNCqJ1jbCgTxDD0Cb3,1
2sG4zTOLvjKG1PSoOyf5Ej,5vMAKlvvMNSRQRYCAvpG6S,1
4LX0KCPnH7gvxEbVXqXmAE,5DK8eK7fjvRsziXzyr3sFA,1
1f3ubTd6eyxuy30ddDJQQa,3JBmecDGXTll46ygrnGTM6,1
6nFBonVf7Lqaj05R0v5VGJ,7yTltkMBvChBkA86Tz8WfW,1
1f3ubTd6eyxuy30ddDJQQa,7LOJ56d8VmOebynlV01KfU,1
3uBCMHjZuIiCPMMt6c9Sbr,7EajkJlvOR5KiUni4v4xZu,1
1f3ubTd6eyxuy30ddDJQQa,33bp8SqQpV7SzeYxSj714C,1
7E1o9IcnpiFQDlAUk2H7Az,7hzn6FoCsEaUNPnPn7TJWd,3
1EI0B66miJj5Fl408B7E9H,41LGTx1fpA69G2ZAJKZntM,2
2FXC3k01G6Gw61bmprjgqS,2ifvIECHAlEgPMBuBOJ0lG,1
1r1uxoy19fzMxunt3ONAkG,4uSftVc3FPWe6RJuMZNEe9,1
0cTSCsVx04SSht9V6cpKN0,2Kx7MNY7cI1ENniW7vT30N,1
0Geq9Y20DjOlUjvmFZtzGx,1CNY3GA9jHEuZeQEOHx0r8,1
4EVpmkEwrLYEg6jIsiPMIb,54tv11ndFfiqXiR03PwdlB,1
1vxqrtPBBQWCuoAcJqVCph,5IWCU0V9evBlW4gIeGY4zF,9
6AyATGg7mDgBlZ4N5uNog0,7LImGq5KnzQobZciDJpeJb,1
4De2r7QdHl1eZwnEnQ1IzE,72FO0BvoMxHvbQwbNrKqtj,1
1K39EPBZGfaTe2433SFmL8,7hp6PmppZj6iiolLVT4iEZ,1
2sG4zTOLvjKG1PSoOyf5Ej,3JBmecDGXTll46ygrnGTM6,1
12zbUHbPHL5DGuJtiUfsip,2BS3fywRW33o5GygfzZaOZ,1
3RMHexittaAZkf8zukkZB8,6r1h2CZVoKSTyKANP5Ptu5,1
4AapPt7H6bGH4i7chTulpI,6x2LnllRG5uGarZMsD4iO8,1
0mXTJETA4XUa12MmmXxZJh,5HcunTidTUrOaf8V0iJcvl,1
5repE3sF3Q4joYE2ZJvqQK,5uQDb5rnV4uavRr0cfyXzp,3
3gifBSoFQ7CC5ldWmhFDdM,6VkQhuElcM8DuGQmBmyx8m,3
4YgACLaoEjPl4kVZ5WmBN9,6XLzyxxr88YdGmrCKrFI74,1
0mBvqaBBdCB7pDlBhHonmR,148fePU5jlvvhzdvvNuWah,28
3a1QidCLKC1IuMfGKY58kC,48TAnd5kMPfKUdzFjRMITI,3
1suQ05WMwsctRnmYZrh9CG,3mOxdrvnnFAGKWE29vW7qx,2
1aTDTChWWyiJH3SEnYrdVp,6iDaoPZVgxrTkndDCisX8F,1
4Sld5LOPbAm1QSq9U32fFV,4YgACLaoEjPl4kVZ5WmBN9,4
1QAGLCom3FHTTiuRFsjzOj,4QZdOCb3UacKbQ1ybDFAKM,1
1CPwHx5lgVxv0rfcp7UXLx,1aTDTChWWyiJH3SEnYrdVp,1
1dyGPAYZZHHW6WIqwKN5QF,1f3ubTd6eyxuy30ddDJQQa,20
5ENM4Vw9brkpcN51HtC8ga,7oJ1EabmX7ejrie3NBzn0p,1
1hcdI2N1023RvSwLzTtdsp,5Hsv8dUHHOdnn72q4XIVz7,1
0V7uVrIYr4FwFvUN9S4kYr,3qnGvpP8Yth1AqSBMqON5x,1
02kJSzxNuaWGqwubyUba0Z,6y5amJcTjeDgLXIjtQLMst,1
3g2kUQ6tHLLbmkV7T4GPtL,6beUvFUlKliUYJdLOXNj9C,1
0QWrMNukfcVOmgEU0FEDyD,21TinSsF5ytwsfdyz5VSVS,1
2IjiuEObrCKyZvSb8xLxG9,6aAestjbtEbALwyIYPg8Na,1
0M1UOBJZ9tcKJbrbnVlHZG,35iymrFS4VnsKn35ebHKX9,6
0x8J72N9ilqcIZbWEKB8T2,4v7z4d0nyIY3mWGz1AXoK1,1
3m6alJyeKYSCZ8078ttfaH,5ct8AlcDgWMp4O25vbcjpC,2
1Dot4uMsJMx8n1Xi7gAdV6,71jzN72g8qWMCMkWC5p1Z0,1
1o2NpYGqHiCq7FoiYdyd1x,7CQwac16i1W5ej8YpuL3dv,2
7CQwac16i1W5ej8YpuL3dv,7h4j9YTJJuAHzLCc3KCvYu,1
1OVaGC0CDZaxjcPxclSNmp,5Q2ZtOZ0vOdtcjGDOq6ZQc,1
1M3BVQ36cqPQix8lQNCh4K,1fZpYWNWdL5Z3wrDtISFUH,1
0NxhAEPOSeCg6vypFr7yjU,1qwVM2JnEMXbKgvZESGsRn,2
09kCHZp9iFO2FJNb9lR6G5,55dWGlPHFYuBbQYZQlSaKY,2
2sG4zTOLvjKG1PSoOyf5Ej,5KeUHRKEYWc5cFO5V032sb,1
15MDrArE0tDC8GTMSOCKcp,2WROyFfIOmKtRopsTrIL52,1
0jJszR81GjA87jeRq0Jgwz,2v1lHgfpG4joXW7kDdDI78,3
3FEd0qHPFOgcpfw7bCXB4x,5B7uXBeLc2TkR5Jk23qKIZ,3
0d6alfZHUx3xoRnPjkTL7Q,3ilNZUdmNZ2nUcuAOIpsQl,6
003f4bk13c6Q3gAUXv7dGJ,5zCaQxjl110XTrm4LQ1CxY,3
003f4bk13c6Q3gAUXv7dGJ,5wTAi7QkpP6kp8a54lmTOq,3
5bBulPVoQuw4lzargujOvI,5yxyJsFanEAuwSM5kOuZKc,3
0846wlmyZ8g1zGTudT6jMe,1g37QvdtwkYKJUtIKDBBAR,6
3JzgNB1Kzlc17zuSzrC51x,3KpcdlqCaWWruPfmM2rWy1,3
003f4bk13c6Q3gAUXv7dGJ,25Eab1kIY1gh0Yo1oV04G4,3
1b5qV5N8eWF48rJSGIOEBx,2vXeB7c78tU2l7Mad2sjx8,6
0Kekt6CKSo0m5mivKcoH51,0cxXnDhpgxcMMkKddhORHY,6
6H9eOWeGZkU9alBUYqNR7Q,6I6fmQU7HGrUsCm4B5Nlk3,3
0SlNRZ8zBLAgyB1lsoYxAa,0idnjADwkVcEDPAIORWF9W,45
0K6ufQj8JzIZPPkvZrEwJS,11T8SOX82xraocZzUXzkvM,3
1385hLNbrnbCJGokfH2ac2,37RO5RYH0ouT5eJzWhdfWn,6
4kHtgiRnpmFIV5Tm4BIs8l,5yxyJsFanEAuwSM5kOuZKc,6
0nJvyjVTb8sAULPYyA1bqU,5yxyJsFanEAuwSM5kOuZKc,1
0Kekt6CKSo0m5mivKcoH51,4hBgCK8FyJ5bV36ZZLB56X,1
1S6UMudOfIzmElOoNqexko,2p0UyoPfYfI76PCStuXfOP,3
3ZXZN86zspTIIkwbzlkDwf,5goS0v24Fc1ydjCKQRwtjM,3
1qHStDLIc8uV7hvTG6FGRJ,2v1lHgfpG4joXW7kDdDI78,3
1YuknfkSYTTbolRpwZBOv4,1iNPygduJOu0JnzasoDVLE,3
430byzy0c5bPn5opiu0SRd,4GQwgdcDQwqtcHICjUNndp,6
17QYL51GCUv2vKlQWGqvWp,2fJKxKjBxD1X1NkkG78qai,3
1AZTVGOm7t5zkOcweZBivz,5w3Gf39zZgGOAz19DFJtcR,3
1fZpYWNWdL5Z3wrDtISFUH,3oVcF3VdpMuvMvLLyHPT4t,1
3ceQN2NVlLg1hgTzljDE4n,4pSblOY5JbkH00p2q8VQYL,1
1c5w8KrxGwq44fxM5lGB4s,3DjvcvDRZn3IbA68kD5Gvi,1
39vA9YljbnOApXKniLWBZv,5schNIzWdI9gJ1QRK8SBnc,1
2wJ4vsxWd7df7dRU4KcoDe,6mKqFxGMS5TGDZI3XkT5Rt,1
54QMjE4toDfiCryzYWCpXX,6xBsaFua2lgAUlNv8Yh0nQ,1
0C0XlULifJtAgn6ZNCW2eu,1r1uxoy19fzMxunt3ONAkG,1
0A3HlWZGV8WrCcqxKM2neg,3lkwqHO5vO9jUlmJd0N5aC,1
27jRNjIvlUcGN7FBRDnqhp,4De2r7QdHl1eZwnEnQ1IzE,1
7K5Lm5dxoEwEpOS0Fc3l3s,7gXy60xRcwYujBFoYHnR2O,1
0W79ONUwHoehEib1nRXlmi,4MXUO7sVCaFgFjoTI5ox5c,3
3ZHJIsD3uMwwjXlSpDzPtY,7bSUVGOUQn87z2HRy0Ha3B,1
2RVvqRBon9NgaGXKfywDSs,2XdtmipGVPmA62ptDgX8QC,1
5IWCU0V9evBlW4gIeGY4zF,7E1o9IcnpiFQDlAUk2H7Az,1
5xKsfZBL84iULLWjvd4dWh,7foyQbi7GKriLiv1GPVEwt,1
3W9jGHrOdrrv01cVtRhZa7,7LbEDjJKrmWoMcN3OpaNnR,1
5ENM4Vw9brkpcN51HtC8ga,5gKjq94Zz8p953ddbd9bRP,2
1r1uxoy19fzMxunt3ONAkG,2Z7gV3uEh1ckIaBzTUCE6R,3
3oVcF3VdpMuvMvLLyHPT4t,6DoH7ywD5BcQvjloe9OcIj,1
3IhWQSrLj8EJjdvjFTpCyo,3uBMhKEXqr2UtRlx7Jn9LL,1
320TrJub4arztwXRm7kqVO,57ALvbCBaCkNlgTOSiUPdT,1
2kWhbqyjKw16929nBXzSWR,4Ait1vX2ZaWPrkua8Z664O,1
4yiXkMbxDIZ3jgEG89NSC1,5IWCU0V9evBlW4gIeGY4zF,1
0cTSCsVx04SSht9V6cpKN0,1PWHsS9haruM3AEebZuGs9,3
1f3ubTd6eyxuy30ddDJQQa,3h9TfIgwhovQELlP2jj4xL,1
09yvLritEUxHrzx5TlFvbl,1rXr1ZnvbRoYBaedIl9v4v,1
01XgbvLicKQELx7NqHgi5G,2H5elA2mJKrHmqkN9GSfkz,1
3h9TfIgwhovQELlP2jj4xL,4C50EbCS11M0VbGyH3OfLt,1
0RdRumkn2UydUjqytNJ2Cp,5K4gVy6DhNd39mSjuK95Y7,1
0z7Yuv7DuDQ5SaVn4VSlLt,3RP50pmG8Wz1mhNCidQj68,2
4GLzX588I9R2vs0nTHhD6Z,4aiyHXUEJDuoEBjnwjR2LZ,1
1ifC4znYCvmMSJ0rght5JS,3Aut8hgiqZSy2qmJluZMU9,1
19OAtq7pNHnBRKJORFeahx,5Ld19xtpAR80G2boTcHaVx,1
0z9hynUsIjf0ddI4uHqPWX,3D6cosC5ZOLCpRxt6T3XS7,1
3IDwktZCJFdN7oBKwLOZX5,5ou3jxRm9LFgxvuZij5LBT,1
06HL4z0CvFAxyc27GXpf02,2cCUtGK9sDU2EoElnk0GNB,1
5sXaGoRLSpd7VeyZrLkKwt,7ytgyYmtUPfxXHsXEvgObK,1
6pOtVlJugMBAdUU8OU1xDe,6vUNwmljZAcn7tNtUoxG45,1
1f3ubTd6eyxuy30ddDJQQa,4SOtk3HtPYKqxnVuxNBMti,1
1r1uxoy19fzMxunt3ONAkG,5lkiCO9UQ8B23dZ1o0UV4m,1
1am9EW2QubqpkCbg29vu5n,1thbOfXak53dM1Xabq3pmb,1
0Obcl00RkSejk0z0m4vUwT,5hNiAUVPCTgcpy8vljCxzs,1
470WlqN9HSRDGNaMufeHHF,7h4j9YTJJuAHzLCc3KCvYu,2
099toTcKJoywTosZr2hHjy,35VpsbV6V2NdfTeNZEbKfc,1
3NP4jJcW3R6qO6rbtnH0wn,79hrYiudVcFyyxyJW0ipTy,1
47V6nyjOrUR98qv6gkYssI,6zDFhpdu4WUVVGTz0JSLMh,1
5oU0tZlItLctcLOQPS3mCy,7IAFAOtc9kTYNTizhLSWM6,1
4bUqnkrDrb4f7rqmDR9yDu,6eUKZXaKkcviH0Ku9w2n3V,1
32vWCbZh0xZ4o9gkz4PsEU,4tw2Lmn9tTPUv7Gy7mVPI4,2
0gadJ2b9A4SKsB1RFkBb66,2NqgE99Ll5vOTvmbN7O2R6,1
1wvqnNcuPa2TpcFvfh3co5,2hK2gWQ2TequHGKZe5dzHd,2
1Xo9Vo3n6OI9k0hIafYFMR,2QIHd0B2VIKlmLyoq4lUr7,1
02B3Os1lCLuWR6klPJiQpW,1AoIc5YFH0aSFc4mKqBEeB,12
5goS0v24Fc1ydjCKQRwtjM,5zCaQxjl110XTrm4LQ1CxY,3
0yB2SgzCCYb9uhjd4BG4pP,1Q9HCWdqbiui9pOsDtYkXW,10
0Kekt6CKSo0m5mivKcoH51,0gOrXuu1vCBXe3pwTyb5Ca,6
2wOqMjp9TyABvtHdOSOTUS,4LYCuV8d6rylb6zjv2k03l,1
430byzy0c5bPn5opiu0SRd,5VRErWhTZd0si1lqt1DwoW,12
0a9SIKSCIhxjx4QJlSZfYa,5iRBqpTEOgggnri1awdnNZ,6
1385hLNbrnbCJGokfH2ac2,1Z6QKxH36L3ff4yhBD3r1W,1
1TQJoqACwhfrAKXA9WwO4v,4EV7a9KODMBPJTCgIl9Bmk,3
0Kekt6CKSo0m5mivKcoH51,1fUhTALoWXPL6PZSkKImY9,6
23BiSNXm5UaRFuusoWisYO,5ihY290YPGc3aY2xTyx7Gy,6
5WIoytpqi3VWoFSHnl49in,5yxyJsFanEAuwSM5kOuZKc,4
1iVYBsAuXpphPzqD1PQLKK,4NJhFmfw43RLBLjQvxDuRS,3
1C3sffOOvQNUwg4YIsvKqy,3Ka1nDpDzxDveEqUPzIeom,3
1fUhTALoWXPL6PZSkKImY9,2LxnoYPOe0FCLC82R3xgO2,6
09KZU0NsS7jRa5p0SflmGY,3KpcdlqCaWWruPfmM2rWy1,1
2YdRnOqBXCl9g8xCLcGh8C,7y97mc3bZRFXzT2szRM4L4,1
0hIG9FXgjQxT8fKaYceFbA,39FC9x5PaTNYHp5hwlaY4q,1
2gClsBep1tt1rv1CN210SO,4Xo09YXm0lIRA80IVUTe09,3
2MMdTWWDamS8wyZJ6Hosch,6GmGAy0QwcMmcANFv79xLF,3
02onqdkvTxxy6tNJWnjnFU,2iXdgthjBpaempU6MhcC3n,6
0yB2SgzCCYb9uhjd4BG4pP,1x1BXaOZgIvaHnafQhuPYB,3
1YuknfkSYTTbolRpwZBOv4,3bRgHXc5F81fdXrdh5jpz5,6
3PfJE6ebCbCHeuqO4BfNeA,4IAWVxo2fpTBPn6k7GZ3eY,6
0Ku5VBNL7cfGXRhp2BxXEQ,2gClsBep1tt1rv1CN210SO,3
2skFcEhu0dYXkx7GGfCecx,3MKCzCnpzw3TjUYs2v7vDA,3
0iZW6hAah0wPk6gOZCGcmy,2wOqMjp9TyABvtHdOSOTUS,6
0dicUFoK5LIbqu6OoHu8VH,4pFlv4QVInj7bAo0MqHpwW,6
4fwcEh4tMsyFvKvO8w7DKO,5ElM3J1gql1jnVyenXe7v2,3
6bzQf5UbyQgSJlwFBglsum,6s1pCNXcbdtQJlsnM1hRIA,6
50hiYMhi0g77BOkkQ4zebB,5zCaQxjl110XTrm4LQ1CxY,6
1M9s5TbPcKurMEzvvW0FFH,5ZGyCOrODWwaVtLSDjayl5,3
0K23lQ2hSQAlxSEeZ05bjI,0TrG2LSot4KhaXqdf5K2zE,3
0WiK9IsQEQEuIQ1iDxvuPg,6FbYyIZHMrBfvFJ8bidDcQ,1
2UqjDAXnDxejEyE0CzfUrZ,6zWfzjBaMu0anAw2kHMW0O,1
2lfhRHLz3kC17tcVKJqJ4Y,3PfJE6ebCbCHeuqO4BfNeA,3
0IuqAyi5CMgpuyhckrcqNs,2wOqMjp9TyABvtHdOSOTUS,3
20iZXzMb8LoWXOeca32i82,7y97mc3bZRFXzT2szRM4L4,3
0Ku5VBNL7cfGXRhp2BxXEQ,0LtGkeRp03UAHQZNKrQ4XC,6
04kScQiBaLpLuCR1rh20Dd,0MvSBMGRQJY3mRwIbJsqF1,6
0xHw5qPRSEc8sUmSmXf5sw,2Mi20SSCqDqjMRsJXHD72f,3
0521x50ZcNqqT1fKMJg5c5,2J7jiJ5cdLieortTaN6yMT,6
0MvSBMGRQJY3mRwIbJsqF1,2p0UyoPfYfI76PCStuXfOP,6
3hWZ5HYXvAJf8ZS9KkFYtn,5zCaQxjl110XTrm4LQ1CxY,6
0Ku5VBNL7cfGXRhp2BxXEQ,3PSQN3N1XMmxWEjrYK1nvs,6
6wuudWq7XpVutoFp4bsVDo,71dLaXD8sd1tV1LzFqUj3q,3
0QjKu8W5tafMCDKKw3xHYT,0vBafEFOLXtq5mZuhMgsyL,6
27sxIn9cqlHftnewCLqEFd,4LXxsm5BF85PWnQ1dUDAze,6
0muluUHym4N0wB62sD0MPo,1QL7yTHrdahRMpvNtn6rI2,1
0WMwblrqz8DO6CbLEDVF7l,2clVPBVMRdeo47EGv5gFdT,6
32nW8kGbs65y8CSlIvREuc,430byzy0c5bPn5opiu0SRd,1
3cCP79U05k4MrNSU06eBy2,5pXc3hdnVW50TkAvUZ3IhJ,1
16zGYKFvAjVYlbUvqIXZGr,6BPFsvVekatEQbA8l07afM,1
0kdjTXFwhF9w9Cuscbgccu,656RXuyw7CE0dtjdPgjJV6,3
0ErTQOJGOd7prKFdmsLxh7,2UqjDAXnDxejEyE0CzfUrZ,1
2bM3j1JQWBkmzuoZKu4zj2,5r6BbRI2QTDC9dv4rkSgCP,1
2fJKxKjBxD1X1NkkG78qai,4Jq1SP0L2atkSMv5wNOU66,3
1XaPI6thQ3zTKqIU6sCvd2,5UHZvYJA0aPcJSLYkYAeps,21
0Ku5VBNL7cfGXRhp2BxXEQ,1Uff91EOsvd99rtAupatMP,6
0521x50ZcNqqT1fKMJg5c5,3Ka1nDpDzxDveEqUPzIeom,3
4kVLtXuKJTE7SgYd2sQtaL,5HG9Eg7Ik8ZuNtMyGYTxLG,1
1Q9HCWdqbiui9pOsDtYkXW,23BiSNXm5UaRFuusoWisYO,3
4hdiwtmc6OEFFxpSlwwmby,4w8yzPixoCNwxRpUZYpWpP,3
0521x50ZcNqqT1fKMJg5c5,342cJoM4xzPrRfLb8fYkuh,6
46xXzoOdtD7SL2PTRq5irp,7AnE8Jpu1vxLeXcs6OKYHE,1
2tfWguHr2nj4e8KXLKciVq,3UaJz1tq0BBPzJBPgkBarb,6
4EVpmkEwrLYEg6jIsiPMIb,7K5Lm5dxoEwEpOS0Fc3l3s,3
0nJUwPwC9Ti4vvuJ0q3MfT,5gspAQIAH8nJUrMYgXjCJ2,1
37zdNthUsPowEeNJDeCCYx,6ltzsmQQbmdoHHbLZ4ZN25,2
2wJ4vsxWd7df7dRU4KcoDe,75dQReiBOHN37fQgWQrIAJ,1
2mAYpnSe3g2Y22JcZ2ddku,40Ojab0UtVQFjA76qXr8Ot,1
5tIkXJTex4JY7cv9mmgAZx,7LIy7KinYq7a83dUH6kvxT,1
2FwDTncULUnmANIh7qKa5z,6GI52t8N5F02MxU0g5U69P,2
0Y6dVaC9DZtPNH4591M42W,5Bw9kFNhy019e4IBCJZlzw,2
0tYrHjgdca0ZLPkR4P0eW4,587PA35pRGL1JwQr6idJbb,1
2vf4pRsEY6LpL5tKmqWb64,5fMUXHkw8R8eOP2RNVYEZX,3
0PxzGnCYBpSuaI49OR94cA,4ETSs924pXMzjIeD6E9b4u,1
3FLUBwpAnaIlIKeaBfsxFe,5QuBVnBPEzwYvFrgBbwpmU,1
1WHFu22zN1C6F11Z1rt12K,3W9UldYu0xJcaOAw2SUTDI,1
12trz2INGglrKMzLmg0y2C,2YqJwmohaNjg9lg51flSax,1
0aA1GTrIMutjIh4GlPPUVN,3S4d3YRNGg2OhnNm3QvfhA,1
4GmataFSHOSQWxuuUX57Bh,4LEiUm1SRbFMgfqnQTwUbQ,1
2q37Nw8NND2z1T1KU5XVfn,5cAtakaadWHJLxmGKrKcX7,3
1uiEZYehlNivdK3iQyAbye,2rspptKP0lPBdlJJAJHqht,1
0oeUdHJ3cy1oveb8WguJJt,7C3Cbtr2PkH2l4tOGhtCsk,1
5aNJpeK3hUdPY9orfExdOF,7ItbAZITSFxSy5LJChXe18,1
26GHRG8x1F4AzbCKzUaIbw,2YrfEkWJvn1wue6JqekigJ,1
1ifC4znYCvmMSJ0rght5JS,2xUsnfrcs3h2FzdRQvGmGM,3
034u8Qcs47NHkRQXaWkLXW,6oFs3qk4VepIVFdoD4jmsy,1
6UcJxoeHWWWyT5HZP064om,6nxWCVXbOlEVRexSbLsTer,3
0Vw76uk7P8yVtTClWyOhac,4VivsO1n4n2Mi2Btyb5gfL,1
3C8RpaI3Go0yFF9whvKoED,3qnGvpP8Yth1AqSBMqON5x,1
2QoU3awHVdcHS8LrZEKvSM,5yXAFDZNUNyO92l5WTImkO,1
1f3ubTd6eyxuy30ddDJQQa,53t38sKooUEyyENANtticX,1
56GNqAFg9wJNTwcHsJhyS2,6nFBonVf7Lqaj05R0v5VGJ,1
0Obcl00RkSejk0z0m4vUwT,4RwbDag6jWIYJnEGH6Wte9,3
1W7C5vzhPuZbHekm6xWu9i,5sXaGoRLSpd7VeyZrLkKwt,3
5B7NeaqVrmXPyF05C9tnZ3,7JgXEHI1oEiQICAMeCsKTj,1
2WROyFfIOmKtRopsTrIL52,4k51JgB5G0e33QYVpbcPuf,1
1EI0NtLHoh9KBziYCeN1vM,6jnaG9e4rUwREjJq4HCFff,1
2JrDkW63FG9GotlYtmuwTs,2WROyFfIOmKtRopsTrIL52,1
09kCHZp9iFO2FJNb9lR6G5,4dTcd3R8sIuVhoOlqgqr0V,1
4QVBYiagIaa6ZGSPMbybpy,7gZRUp2WL6r11PXTv309P1,1
4M07FSqpxgqLfCOaX1WUei,6D40RuzdpIC5ip4yL2UUvD,1
4BrRTXokeSeCxUuJcZYq57,6YWdHD3R863Apw1hkx3BwC,1
25IG9fa7cbdmCIy3OnuH57,6vWDO969PvNqNYHIOW5v0m,1
1l8Fu6IkuTP0U5QetQJ5Xt,7c0XG5cIJTrrAgEC3ULPiq,2
1cZQSpDsxgKIX2yW5OR9Ot,56tbeL5xhBPxby544GuK3E,1
5vssQp6TyMHsx4mihKVAsC,7zrkALJ9ayRjzysp4QYoEg,1
0uNC9XuH437fKCCMuzvSks,13ZEDW6vyBF12HYcZRr4EV,3
3PlRvQnVE3XAbtHUNc4nic,6cEuCEZu7PAE9ZSzLLc2oQ,1
1Hsdzj7Dlq2I7tHP7501T4,5qa31A9HySw3T7MKWI9bGg,1
2RQXRUsr4IW1f3mKyKsy4B,2ZRQcIgzPCVaT9XKhXZIzh,1
4S9EykWXhStSc15wEx8QFK,7290H8m1Dwt8G7jm1y9CQx,1
3pTE9iaJTkWns3mxpNQlJV,67xyhWIvYQK5qr6b0gElst,1
1htYtUdXVMwR6HCSs821Lc,34bhyY8jfKez7uKakMfy4y,1
4xnihxcoXWK3UqryOSnbw5,7AzjETXRUKNRSJHMW9GIqd,3
0fqE57gXXTTqxXlFYVNG2u,25hkV0FAhcjmadGqi8DNKr,4
0jkK3K1ATFFHofEWjd2i00,4Cedjq5BQL3MhapRvDpFED,3
3Q8wgwyVVv0z4UEh1HB0KY,4yiXkMbxDIZ3jgEG89NSC1,1
4BYxqVkZyFjtik7crYLg5Q,7ahuvq1mbb4idwG1iJbSFG,1
2EJ5MRZCzpHSSNNEpTx9Kb,4sIl4BTo9l9KqEi0Y3RE72,1
2Hbxyk7qJ22i8wFEqgM3vC,4TONBKcqVR1LmPdfJxvkMU,3
13YmWQJFwgZrd4bf5IjMY4,6S2OmqARrzebs0tKUEyXyp,1
1yRxS3CXYM7s6amlkEmozI,3jbqK4VihAncvAJWgcidZG,1
3g9rdz7MPhIWHtMBAslYMa,4JapLZYJwdeKZis3R7MOBo,3
41rVuRHYAiH7ltBTHVR9We,7vk5e3vY1uw9plTHJAMwjN,1
0XqFDQJjqW5PfhfBCb53LR,1Idp9q1i8l6kfJsTMPOqr7,1
33W1pnW9zScZtYTnAoWnOT,6BrvowZBreEkXzJQMpL174,1
2rTo8KIkBTFjQS7VvaKYQ4,69GGBxA162lTqCwzJG5jLp,3
0I5is4tdxHhT3Ft2EzPjlB,1Ok5WQlGEnuFOiUlpCKcVT,1
2RhRT6DNOVoDTfS0rG31pZ,53cQZtWDwDJwVCNZlfJ6Qk,3
1l8Fu6IkuTP0U5QetQJ5Xt,6KZDXtSj0SzGOV705nNeh3,1
2YZyLoL8N0Wb9xBt1NhZWg,6vWDO969PvNqNYHIOW5v0m,1
2auiVi8sUZo17dLy1HwrTU,55Aa2cqylxrFIXC767Z865,1
0A0FS04o6zMoto8OKPsDwY,0EeQBlQJFiAfJeVN2vT9s0,1
3ipn9JLAPI5GUEo4y4jcoi,55Aa2cqylxrFIXC767Z865,1
5dHt1vcEm9qb8fCyLcB3HL,6PDLwWvgYNMfBRLqC1h5cJ,1
2FMOHE79X98yptp4RpPrt7,3Qh89pgJeZq6d8uM1bTot3,1
0399oiMcmbOzzsYQDNYqxn,0NbfKEOTQCcwd6o7wSDOHI,81
4g2EfgpanE2Z9LG1nQ9zNy,5xmw3tD4MbvhA1ay1U0HEC,1
5MqgtmMdtrsZIQpZzLhpX5,5YQURNvswNpWWUWyeNT7we,1
0QrowybipCKUDnq5y10PD2,6yJCxee7QumYr820xdIsjo,1
2dXf5lu5iilcaTQJZodce7,5SQDx1d1tEpptg9je4XGYS,1
6R9Mv0bgGE4Tqxna1q5Mrj,7IfculRW2WXyzNQ8djX8WX,1
45lorWzrKLxfKlWpV7r9CN,4NikxGoDm5LGVYAHj0Euoc,2
0FeWKiZSwBRdGzqeCdlH1a,3AhsxbcW6Bscf7xIPK02YK,2
0FeWKiZSwBRdGzqeCdlH1a,5s4z3mRAE7nxE3jjft8J3h,1
0bzfPKdbXL5ezYW2z3UGQj,4XquDVA8pkg5Lx91No1JxB,3
01aC2ikO4Xgb2LUpf9JfKp,22L3FsvrXWoLLEUApoNfpr,1
4gQ8biCMcMrOuBdJx639Q0,7d10VF1J4LqW7vrpPOngzm,1
2FsZnS8gQ8jG1HGnPYNlm9,3NPpFNZtSTHheNBaWC82rB,2
06Iyp8QTMuoS38jjgMYFx2,72RvmgEg2omdlMV9aExO6a,1
26VFTg2z8YR0cCuwLzESi2,69GGBxA162lTqCwzJG5jLp,1
4r63FhuTkUYltbVAg5TQnk,6M2wZ9GZgrQXHCFfjv46we,2
6ASri4ePR7RlsvIQgWPJpS,6fWVd57NKTalqvmjRd2t8Z,1
1zNqQNIdeOUZHb8zbZRFMX,246dkjvS1zLTtiykXe5h60,2
0TnOYISbd1XYRBk9myaseg,6LqNN22kT3074XbTVUrhzX,2
60rpJ9SgigSd16DOAG7GSa,7jVv8c5Fj3E9VhNjxT4snq,1
23fqKkggKUBHNkbKtXEls4,6XpaIBNiVzIetEPCWDvAFP,2
3zTOe1BtyTkwNvYZOxXktX,4iHNK0tOyZPYnBU7nGAgpQ,6
0jYKX08u1XxmHrl5TdM2QZ,1XgFuvRd7r5g0h844A5ZUQ,1
00FQb4jTyendYWaN8pK0wa,06HL4z0CvFAxyc27GXpf02,1
0ZED1XzwlLHW4ZaG4lOT6m,1Hsdzj7Dlq2I7tHP7501T4,1
4IVAbR2w4JJNJDDRFP3E83,6jGMq4yGs7aQzuGsMgVgZR,1
0C8ZW7ezQVs4URX5aX7Kqx,4gzpq5DPGxSnKTe4SA8HAU,1
4qIVPF0s71ZYW3qzhu5GkF,7KHA7OOevgTDFhlym0oEyP,1
